AphiaID	url	scientificname	authority	status	unacceptreason	taxonRankID	rank	valid_AphiaID	valid_name	valid_authority	parentNameUsageID	kingdom	phylum	class	order	family	genus	citation	lsid	isMarine	isBrackish	isFreshwater	isTerrestrial	isExtinct	match_type	modified	id	tool
112135	https://www.marinespecies.org/aphia.php?p=taxdetails&id=112135	Lobatula	Fleming, 1828	unaccepted	According to DNA work of Schweizer et al. 2009	180	Genus	112084	Cibicidoides	Thalmann, 1939	721028	Chromista	Foraminifera	Globothalamea	Rotaliida	Cibicididae	Lobatula	Hayward, B.W.; Le Coze, F.; Vachard, D.; Gross, O. (2021). World Foraminifera Database. Lobatula Fleming, 1828. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=112135 on 2021-01-19	urn:lsid:marinespecies.org:taxname:112135	1	NA	NA	NA	0	like	2018-10-04T11:36:03.340Z	Lobatula	gnfinder
521876	https://www.marinespecies.org/aphia.php?p=taxdetails&id=521876	Lobatula alta	Saidova, 1975	accepted	NA	220	Species	521876	Lobatula alta	Saidova, 1975	112135	Chromista	Foraminifera	Globothalamea	Rotaliida	Cibicididae	Lobatula	Hayward, B.W.; Le Coze, F.; Vachard, D.; Gross, O. (2021). World Foraminifera Database. Lobatula alta Saidova, 1975. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=521876 on 2021-01-19	urn:lsid:marinespecies.org:taxname:521876	1	NA	NA	NA	NA	like	2010-09-17T12:41:19.997Z	Lobatula	gnfinder
521877	https://www.marinespecies.org/aphia.php?p=taxdetails&id=521877	Lobatula antarctica	Saidova, 1975	unaccepted	According to DNA work of Schweizer et al. 2012	220	Species	988324	Cibicides antarcticus	(Saidova, 1975)	112135	Chromista	Foraminifera	Globothalamea	Rotaliida	Cibicididae	Lobatula	Hayward, B.W.; Le Coze, F.; Vachard, D.; Gross, O. (2021). World Foraminifera Database. Lobatula antarctica Saidova, 1975. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=521877 on 2021-01-19	urn:lsid:marinespecies.org:taxname:521877	1	NA	NA	NA	0	like	2017-04-07T07:14:48.960Z	Lobatula	gnfinder
1467946	https://www.marinespecies.org/aphia.php?p=taxdetails&id=1467946	Lobatula carinata	(Terquem, 1882)	unaccepted	NA	220	Species	992921	Cibicides carinatus	(Terquem, 1882)	112135	Chromista	Foraminifera	Globothalamea	Rotaliida	Cibicididae	Lobatula	Hayward, B.W.; Le Coze, F.; Vachard, D.; Gross, O. (2021). World Foraminifera Database. Lobatula carinata (Terquem, 1882)&nbsp;&#8224;. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1467946 on 2021-01-19	urn:lsid:marinespecies.org:taxname:1467946	1	NA	NA	NA	1	like	2020-11-19T16:17:00.367Z	Lobatula	gnfinder
113118	https://www.marinespecies.org/aphia.php?p=taxdetails&id=113118	Lobatula lobatula	(Walker & Jacob, 1798)	unaccepted	According to DNA work of Schweizer et al. 2009	220	Species	988323	Cibicidoides lobatulus	(Walker & Jacob, 1798)	112135	Chromista	Foraminifera	Globothalamea	Rotaliida	Cibicididae	Lobatula	Hayward, B.W.; Le Coze, F.; Vachard, D.; Gross, O. (2021). World Foraminifera Database. Lobatula lobatula (Walker & Jacob, 1798). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=113118 on 2021-01-19	urn:lsid:marinespecies.org:taxname:113118	1	NA	NA	NA	0	like	2017-05-24T13:29:42.113Z	Lobatula	gnfinder
723225	https://www.marinespecies.org/aphia.php?p=taxdetails&id=723225	Lobatula mayori	(Cushman, 1924)	accepted	NA	220	Species	723225	Lobatula mayori	(Cushman, 1924)	112135	Chromista	Foraminifera	Globothalamea	Rotaliida	Cibicididae	Lobatula	Hayward, B.W.; Le Coze, F.; Vachard, D.; Gross, O. (2021). World Foraminifera Database. Lobatula mayori (Cushman, 1924). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=723225 on 2021-01-19	urn:lsid:marinespecies.org:taxname:723225	1	NA	NA	NA	NA	like	2013-03-19T07:16:54.837Z	Lobatula	gnfinder
521878	https://www.marinespecies.org/aphia.php?p=taxdetails&id=521878	Lobatula microformis	Saidova, 1975	accepted	NA	220	Species	521878	Lobatula microformis	Saidova, 1975	112135	Chromista	Foraminifera	Globothalamea	Rotaliida	Cibicididae	Lobatula	Hayward, B.W.; Le Coze, F.; Vachard, D.; Gross, O. (2021). World Foraminifera Database. Lobatula microformis Saidova, 1975. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=521878 on 2021-01-19	urn:lsid:marinespecies.org:taxname:521878	1	NA	NA	NA	NA	like	2010-09-17T12:41:19.997Z	Lobatula	gnfinder
521879	https://www.marinespecies.org/aphia.php?p=taxdetails&id=521879	Lobatula novazealandica	Saidova, 1975	accepted	NA	220	Species	521879	Lobatula novazealandica	Saidova, 1975	112135	Chromista	Foraminifera	Globothalamea	Rotaliida	Cibicididae	Lobatula	Hayward, B.W.; Le Coze, F.; Vachard, D.; Gross, O. (2021). World Foraminifera Database. Lobatula novazealandica Saidova, 1975. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=521879 on 2021-01-19	urn:lsid:marinespecies.org:taxname:521879	1	NA	NA	NA	NA	like	2010-09-17T12:41:19.997Z	Lobatula	gnfinder
521880	https://www.marinespecies.org/aphia.php?p=taxdetails&id=521880	Lobatula passiva	Saidova, 1975	accepted	NA	220	Species	521880	Lobatula passiva	Saidova, 1975	112135	Chromista	Foraminifera	Globothalamea	Rotaliida	Cibicididae	Lobatula	Hayward, B.W.; Le Coze, F.; Vachard, D.; Gross, O. (2021). World Foraminifera Database. Lobatula passiva Saidova, 1975. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=521880 on 2021-01-19	urn:lsid:marinespecies.org:taxname:521880	1	NA	NA	NA	NA	like	2010-09-17T12:41:19.997Z	Lobatula	gnfinder
1053322	https://www.marinespecies.org/aphia.php?p=taxdetails&id=1053322	Lobatula quadrilobata	Sztrákos, 2000	accepted	NA	220	Species	1053322	Lobatula quadrilobata	Sztrákos, 2000	112135	Chromista	Foraminifera	Globothalamea	Rotaliida	Cibicididae	Lobatula	Hayward, B.W.; Le Coze, F.; Vachard, D.; Gross, O. (2021). World Foraminifera Database. Lobatula quadrilobata Sztrákos, 2000&nbsp;&#8224;. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1053322 on 2021-01-19	urn:lsid:marinespecies.org:taxname:1053322	1	NA	NA	NA	1	like	2018-01-02T12:19:20.147Z	Lobatula	gnfinder
521881	https://www.marinespecies.org/aphia.php?p=taxdetails&id=521881	Lobatula vitijazi	Saidova, 1975	accepted	NA	220	Species	521881	Lobatula vitijazi	Saidova, 1975	112135	Chromista	Foraminifera	Globothalamea	Rotaliida	Cibicididae	Lobatula	Hayward, B.W.; Le Coze, F.; Vachard, D.; Gross, O. (2021). World Foraminifera Database. Lobatula vitijazi Saidova, 1975. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=521881 on 2021-01-19	urn:lsid:marinespecies.org:taxname:521881	1	NA	NA	NA	NA	like	2010-09-17T12:41:19.997Z	Lobatula	gnfinder
761820	https://www.marinespecies.org/aphia.php?p=taxdetails&id=761820	Lobatula vulgaris	Fleming, 1828	unaccepted	subjective junior synonym in opinion of Loeblich & Tappan, 1987	220	Species	988323	Cibicidoides lobatulus	(Walker & Jacob, 1798)	112135	Chromista	Foraminifera	Globothalamea	Rotaliida	Cibicididae	Lobatula	Hayward, B.W.; Le Coze, F.; Vachard, D.; Gross, O. (2021). World Foraminifera Database. Lobatula vulgaris Fleming, 1828. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=761820 on 2021-01-19	urn:lsid:marinespecies.org:taxname:761820	1	NA	NA	NA	0	like	2017-04-12T10:58:50.647Z	Lobatula	gnfinder
924812	NA	NA	NA	deleted	Bulk import error: duplicate	NA	NA	988323	Cibicidoides lobatulus	(Walker & Jacob, 1798)	112135	NA	NA	NA	NA	NA	NA	NA	urn:lsid:marinespecies.org:taxname:924812	NA	NA	NA	NA	NA	like	2017-01-04T12:25:01.653Z	Lobatula	gnfinder
869072	https://www.marinespecies.org/aphia.php?p=taxdetails&id=869072	Terebratula	Müller, 1776	accepted	NA	180	Genus	869072	Terebratula	Müller, 1776	235212	Animalia	Brachiopoda	Rhynchonellata	Terebratulida	Terebratulidae	Terebratula	WoRMS (2021). Terebratula Müller, 1776. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=869072 on 2021-01-19	urn:lsid:marinespecies.org:taxname:869072	1	NA	NA	NA	NA	like	2016-02-04T06:26:03.413Z	Terebratula	gnfinder
869075	https://www.marinespecies.org/aphia.php?p=taxdetails&id=869075	Terebratula abyssicola	Adams & Reeve, 1850	unaccepted	NA	220	Species	225711	Terebratulina abyssicola	(Adams & Reeve, 1850)	869072	Animalia	Brachiopoda	Rhynchonellata	Terebratulida	Terebratulidae	Terebratula	WoRMS (2021). Terebratula abyssicola Adams & Reeve, 1850. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=869075 on 2021-01-19	urn:lsid:marinespecies.org:taxname:869075	1	NA	NA	NA	NA	like	2016-02-04T06:26:03.413Z	Terebratula	gnfinder
869696	https://www.marinespecies.org/aphia.php?p=taxdetails&id=869696	Terebratula affinis	Calcara, 1845	unaccepted	NA	220	Species	235451	Liothyrella affinis	(Calcara, 1845)	869072	Animalia	Brachiopoda	Rhynchonellata	Terebratulida	Terebratulidae	Terebratula	WoRMS (2021). Terebratula affinis Calcara, 1845&nbsp;&#8224;. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=869696 on 2021-01-19	urn:lsid:marinespecies.org:taxname:869696	1	NA	NA	NA	1	like	2018-10-31T06:34:25.273Z	Terebratula	gnfinder
1263744	https://www.marinespecies.org/aphia.php?p=taxdetails&id=1263744	Terebratula anomioides	Scacchi & Philippi in Philippi, 1844	unaccepted	original combination	220	Species	104066	Platidia anomioides	(Scacchi & Philippi in Philippi, 1844)	869072	Animalia	Brachiopoda	Rhynchonellata	Terebratulida	Terebratulidae	Terebratula	WoRMS (2021). Terebratula anomioides Scacchi & Philippi in Philippi, 1844. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1263744 on 2021-01-19	urn:lsid:marinespecies.org:taxname:1263744	1	NA	NA	NA	NA	like	2019-03-20T06:02:30.917Z	Terebratula	gnfinder
1334999	https://www.marinespecies.org/aphia.php?p=taxdetails&id=1334999	Terebratula appressa	Forbes, 1844	unaccepted	NA	220	Species	104066	Platidia anomioides	(Scacchi & Philippi in Philippi, 1844)	869072	Animalia	Brachiopoda	Rhynchonellata	Terebratulida	Terebratulidae	Terebratula	WoRMS (2021). Terebratula appressa Forbes, 1844. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1334999 on 2021-01-19	urn:lsid:marinespecies.org:taxname:1334999	1	NA	NA	NA	NA	like	2019-03-20T06:02:30.917Z	Terebratula	gnfinder
869301	https://www.marinespecies.org/aphia.php?p=taxdetails&id=869301	Terebratula arctica	Friele, 1877	unaccepted	NA	220	Species	235489	Arctosia arctica	(Friele, 1877)	869072	Animalia	Brachiopoda	Rhynchonellata	Terebratulida	Terebratulidae	Terebratula	WoRMS (2021). Terebratula arctica Friele, 1877. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=869301 on 2021-01-19	urn:lsid:marinespecies.org:taxname:869301	1	NA	NA	NA	NA	like	2016-02-05T06:33:18.710Z	Terebratula	gnfinder
869293	https://www.marinespecies.org/aphia.php?p=taxdetails&id=869293	Terebratula bartletti	Dall, 1882	unaccepted	NA	220	Species	235472	Tichosina bartletti	(Dall, 1882)	869072	Animalia	Brachiopoda	Rhynchonellata	Terebratulida	Terebratulidae	Terebratula	WoRMS (2021). Terebratula bartletti Dall, 1882. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=869293 on 2021-01-19	urn:lsid:marinespecies.org:taxname:869293	1	NA	NA	NA	NA	like	2016-02-05T06:33:18.710Z	Terebratula	gnfinder
869340	https://www.marinespecies.org/aphia.php?p=taxdetails&id=869340	Terebratula blanfordi	Dunker, 1882	unaccepted	NA	220	Species	235594	Laqueus blanfordi	(Dunker, 1882)	869072	Animalia	Brachiopoda	Rhynchonellata	Terebratulida	Terebratulidae	Terebratula	WoRMS (2021). Terebratula blanfordi Dunker, 1882. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=869340 on 2021-01-19	urn:lsid:marinespecies.org:taxname:869340	1	NA	NA	NA	NA	like	2016-02-05T06:33:18.710Z	Terebratula	gnfinder
869891	https://www.marinespecies.org/aphia.php?p=taxdetails&id=869891	Terebratula californica	Koch, 1848	unaccepted	NA	220	Species	869890	Laqueus californicus	(Koch, 1848)	869072	Animalia	Brachiopoda	Rhynchonellata	Terebratulida	Terebratulidae	Terebratula	WoRMS (2021). Terebratula californica Koch, 1848. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=869891 on 2021-01-19	urn:lsid:marinespecies.org:taxname:869891	1	NA	NA	NA	NA	like	2018-10-31T06:34:25.273Z	Terebratula	gnfinder
869073	https://www.marinespecies.org/aphia.php?p=taxdetails&id=869073	Terebratula capensis	Adams & Reeve, 1850	unaccepted	NA	220	Species	235723	Megerlina capensis	(Adams & Reeve, 1850)	869072	Animalia	Brachiopoda	Rhynchonellata	Terebratulida	Terebratulidae	Terebratula	WoRMS (2021). Terebratula capensis Adams & Reeve, 1850. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=869073 on 2021-01-19	urn:lsid:marinespecies.org:taxname:869073	1	NA	NA	NA	NA	like	2016-02-04T06:26:03.413Z	Terebratula	gnfinder
869315	https://www.marinespecies.org/aphia.php?p=taxdetails&id=869315	Terebratula capsula	Jeffreys, 1859	unaccepted	NA	220	Species	104060	Gwynia capsula	(Jeffreys, 1859)	869072	Animalia	Brachiopoda	Rhynchonellata	Terebratulida	Terebratulidae	Terebratula	WoRMS (2021). Terebratula capsula Jeffreys, 1859. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=869315 on 2021-01-19	urn:lsid:marinespecies.org:taxname:869315	1	NA	NA	NA	NA	like	2016-02-05T06:33:18.710Z	Terebratula	gnfinder
1335006	https://www.marinespecies.org/aphia.php?p=taxdetails&id=1335006	Terebratula chilensis	Broderip, 1833	unaccepted	NA	220	Species	235661	Terebratella dorsata	(Gmelin, 1791)	869072	Animalia	Brachiopoda	Rhynchonellata	Terebratulida	Terebratulidae	Terebratula	WoRMS (2021). Terebratula chilensis Broderip, 1833. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1335006 on 2021-01-19	urn:lsid:marinespecies.org:taxname:1335006	1	NA	NA	NA	NA	like	2019-03-20T06:02:30.917Z	Terebratula	gnfinder
869316	https://www.marinespecies.org/aphia.php?p=taxdetails&id=869316	Terebratula cistellula	Wood, 1841	unaccepted	NA	220	Species	104063	Argyrotheca cistellula	(Wood, 1841)	869072	Animalia	Brachiopoda	Rhynchonellata	Terebratulida	Terebratulidae	Terebratula	WoRMS (2021). Terebratula cistellula Wood, 1841. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=869316 on 2021-01-19	urn:lsid:marinespecies.org:taxname:869316	1	NA	NA	NA	NA	like	2016-02-05T06:33:18.710Z	Terebratula	gnfinder
869839	https://www.marinespecies.org/aphia.php?p=taxdetails&id=869839	Terebratula cognata	Sowerby, 1847	unaccepted	NA	220	Species	235713	Kraussina cognata	(Sowerby, 1847)	869072	Animalia	Brachiopoda	Rhynchonellata	Terebratulida	Terebratulidae	Terebratula	WoRMS (2021). Terebratula cognata Sowerby, 1847. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=869839 on 2021-01-19	urn:lsid:marinespecies.org:taxname:869839	1	NA	NA	NA	NA	like	2016-02-09T08:11:10.207Z	Terebratula	gnfinder
869319	https://www.marinespecies.org/aphia.php?p=taxdetails&id=869319	Terebratula cordata	Risso, 1826	unaccepted	NA	220	Species	380200	Joania cordata	(Risso, 1826)	869072	Animalia	Brachiopoda	Rhynchonellata	Terebratulida	Terebratulidae	Terebratula	WoRMS (2021). Terebratula cordata Risso, 1826. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=869319 on 2021-01-19	urn:lsid:marinespecies.org:taxname:869319	1	NA	NA	NA	NA	like	2016-02-05T06:33:18.710Z	Terebratula	gnfinder
869074	https://www.marinespecies.org/aphia.php?p=taxdetails&id=869074	Terebratula coreanica	Adams & Reeve, 1850	unaccepted	NA	220	Species	235616	Terebratalia coreanica	(Adams & Reeve, 1850)	869072	Animalia	Brachiopoda	Rhynchonellata	Terebratulida	Terebratulidae	Terebratula	WoRMS (2021). Terebratula coreanica Adams & Reeve, 1850. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=869074 on 2021-01-19	urn:lsid:marinespecies.org:taxname:869074	1	NA	NA	NA	NA	like	2016-02-04T06:26:03.413Z	Terebratula	gnfinder
869342	https://www.marinespecies.org/aphia.php?p=taxdetails&id=869342	Terebratula cranium	O. F. Müller, 1776	unaccepted	NA	220	Species	104062	Macandrevia cranium	(O. F. Müller, 1776)	869072	Animalia	Brachiopoda	Rhynchonellata	Terebratulida	Terebratulidae	Terebratula	WoRMS (2021). Terebratula cranium O. F. Müller, 1776. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=869342 on 2021-01-19	urn:lsid:marinespecies.org:taxname:869342	1	NA	NA	NA	NA	like	2016-02-05T06:33:18.710Z	Terebratula	gnfinder
869298	https://www.marinespecies.org/aphia.php?p=taxdetails&id=869298	Terebratula cubensis	Pourtalès, 1867	unaccepted	NA	220	Species	422244	Tichosina cubensis	(Pourtalès, 1867)	869072	Animalia	Brachiopoda	Rhynchonellata	Terebratulida	Terebratulidae	Terebratula	WoRMS (2021). Terebratula cubensis Pourtalès, 1867. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=869298 on 2021-01-19	urn:lsid:marinespecies.org:taxname:869298	1	NA	NA	NA	NA	like	2016-02-05T06:33:18.710Z	Terebratula	gnfinder
869317	https://www.marinespecies.org/aphia.php?p=taxdetails&id=869317	Terebratula cuneata	Risso, 1826	unaccepted	NA	220	Species	104064	Argyrotheca cuneata	(Risso, 1826)	869072	Animalia	Brachiopoda	Rhynchonellata	Terebratulida	Terebratulidae	Terebratula	WoRMS (2021). Terebratula cuneata Risso, 1826. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=869317 on 2021-01-19	urn:lsid:marinespecies.org:taxname:869317	1	NA	NA	NA	NA	like	2016-02-05T06:33:18.710Z	Terebratula	gnfinder
869703	https://www.marinespecies.org/aphia.php?p=taxdetails&id=869703	Terebratula dalli	Davidson, 1878	unaccepted	NA	220	Species	235568	Bathynanus dalli	(Davidson, 1878)	869072	Animalia	Brachiopoda	Rhynchonellata	Terebratulida	Terebratulidae	Terebratula	WoRMS (2021). Terebratula dalli Davidson, 1878. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=869703 on 2021-01-19	urn:lsid:marinespecies.org:taxname:869703	1	NA	NA	NA	NA	like	2016-02-08T05:55:17.940Z	Terebratula	gnfinder
869081	https://www.marinespecies.org/aphia.php?p=taxdetails&id=869081	Terebratula davidsoni	Adams, 1867	unaccepted	NA	220	Species	821741	Zygonaria davidsoni	(Adams, 1867)	869072	Animalia	Brachiopoda	Rhynchonellata	Terebratulida	Terebratulidae	Terebratula	WoRMS (2021). Terebratula davidsoni Adams, 1867. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=869081 on 2021-01-19	urn:lsid:marinespecies.org:taxname:869081	1	NA	NA	NA	NA	like	2016-02-04T06:26:03.413Z	Terebratula	gnfinder
1334961	https://www.marinespecies.org/aphia.php?p=taxdetails&id=1334961	Terebratula dilata	Lamarck, 1819	unaccepted	NA	220	Species	235687	Magellania venosa	(Dixon, 1789)	869072	Animalia	Brachiopoda	Rhynchonellata	Terebratulida	Terebratulidae	Terebratula	WoRMS (2021). Terebratula dilata Lamarck, 1819. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1334961 on 2021-01-19	urn:lsid:marinespecies.org:taxname:1334961	1	NA	NA	NA	NA	like	2019-03-20T06:02:30.917Z	Terebratula	gnfinder
869348	https://www.marinespecies.org/aphia.php?p=taxdetails&id=869348	Terebratula flavescens	Lamarck, 1819	unaccepted	NA	220	Species	235686	Magellania flavescens	(Lamarck, 1819)	869072	Animalia	Brachiopoda	Rhynchonellata	Terebratulida	Terebratulidae	Terebratula	WoRMS (2021). Terebratula flavescens Lamarck, 1819. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=869348 on 2021-01-19	urn:lsid:marinespecies.org:taxname:869348	1	NA	NA	NA	NA	like	2016-02-05T06:33:18.710Z	Terebratula	gnfinder
869354	https://www.marinespecies.org/aphia.php?p=taxdetails&id=869354	Terebratula flexuosa	King, 1831	unaccepted	NA	220	Species	235661	Terebratella dorsata	(Gmelin, 1791)	869072	Animalia	Brachiopoda	Rhynchonellata	Terebratulida	Terebratulidae	Terebratula	WoRMS (2021). Terebratula flexuosa King, 1831. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=869354 on 2021-01-19	urn:lsid:marinespecies.org:taxname:869354	1	NA	NA	NA	NA	like	2016-02-05T06:33:18.710Z	Terebratula	gnfinder
1334963	https://www.marinespecies.org/aphia.php?p=taxdetails&id=1334963	Terebratula fontanea	d'Orbigny, 1847	unaccepted	NA	220	Species	235687	Magellania venosa	(Dixon, 1789)	869072	Animalia	Brachiopoda	Rhynchonellata	Terebratulida	Terebratulidae	Terebratula	WoRMS (2021). Terebratula fontanea d'Orbigny, 1847. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1334963 on 2021-01-19	urn:lsid:marinespecies.org:taxname:1334963	1	NA	NA	NA	NA	like	2019-03-20T06:02:30.917Z	Terebratula	gnfinder
869333	https://www.marinespecies.org/aphia.php?p=taxdetails&id=869333	Terebratula frontalis	Middendorff, 1849	unaccepted	NA	220	Species	235620	Diestothyris frontalis	(Middendorff, 1849)	869072	Animalia	Brachiopoda	Rhynchonellata	Terebratulida	Terebratulidae	Terebratula	WoRMS (2021). Terebratula frontalis Middendorff, 1849. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=869333 on 2021-01-19	urn:lsid:marinespecies.org:taxname:869333	1	NA	NA	NA	NA	like	2016-02-05T06:33:18.710Z	Terebratula	gnfinder
1334971	https://www.marinespecies.org/aphia.php?p=taxdetails&id=1334971	Terebratula gaudichaudii	Gray, 1833	unaccepted	NA	220	Species	235676	Neothyris lenticularis	(Deshayes, 1839)	869072	Animalia	Brachiopoda	Rhynchonellata	Terebratulida	Terebratulidae	Terebratula	WoRMS (2021). Terebratula gaudichaudii Gray, 1833. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1334971 on 2021-01-19	urn:lsid:marinespecies.org:taxname:1334971	1	NA	NA	NA	NA	like	2019-03-20T06:02:30.917Z	Terebratula	gnfinder
869347	https://www.marinespecies.org/aphia.php?p=taxdetails&id=869347	Terebratula grayi	Davidson, 1852	unaccepted	NA	220	Species	235728	Coptothyris grayi	(Davidson, 1852)	869072	Animalia	Brachiopoda	Rhynchonellata	Terebratulida	Terebratulidae	Terebratula	WoRMS (2021). Terebratula grayi Davidson, 1852. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=869347 on 2021-01-19	urn:lsid:marinespecies.org:taxname:869347	1	NA	NA	NA	NA	like	2016-02-05T06:33:18.710Z	Terebratula	gnfinder
869357	https://www.marinespecies.org/aphia.php?p=taxdetails&id=869357	Terebratula inconspicua	Sowerby, 1846	unaccepted	NA	220	Species	235672	Calloria inconspicua	(Sowerby, 1846)	869072	Animalia	Brachiopoda	Rhynchonellata	Terebratulida	Terebratulidae	Terebratula	WoRMS (2021). Terebratula inconspicua Sowerby, 1846. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=869357 on 2021-01-19	urn:lsid:marinespecies.org:taxname:869357	1	NA	NA	NA	NA	like	2016-02-05T06:33:18.710Z	Terebratula	gnfinder
869289	https://www.marinespecies.org/aphia.php?p=taxdetails&id=869289	Terebratula japonica	Sowerby, 1846	unaccepted	NA	220	Species	235527	Terebratulina japonica	(Sowerby, 1846)	869072	Animalia	Brachiopoda	Rhynchonellata	Terebratulida	Terebratulidae	Terebratula	WoRMS (2021). Terebratula japonica Sowerby, 1846. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=869289 on 2021-01-19	urn:lsid:marinespecies.org:taxname:869289	1	NA	NA	NA	NA	like	2016-02-05T06:33:18.710Z	Terebratula	gnfinder
869082	https://www.marinespecies.org/aphia.php?p=taxdetails&id=869082	Terebratula johannisdavisi	Alcock, 1894	unaccepted	NA	220	Species	235511	Dyscolia johannisdavisi	(Alcock, 1894)	869072	Animalia	Brachiopoda	Rhynchonellata	Terebratulida	Terebratulidae	Terebratula	WoRMS (2021). Terebratula johannisdavisi Alcock, 1894. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=869082 on 2021-01-19	urn:lsid:marinespecies.org:taxname:869082	1	NA	NA	NA	NA	like	2016-02-04T06:26:03.413Z	Terebratula	gnfinder
869351	https://www.marinespecies.org/aphia.php?p=taxdetails&id=869351	Terebratula lenticularis	Deshayes, 1839	unaccepted	NA	220	Species	235676	Neothyris lenticularis	(Deshayes, 1839)	869072	Animalia	Brachiopoda	Rhynchonellata	Terebratulida	Terebratulidae	Terebratula	WoRMS (2021). Terebratula lenticularis Deshayes, 1839. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=869351 on 2021-01-19	urn:lsid:marinespecies.org:taxname:869351	1	NA	NA	NA	NA	like	2016-02-05T06:33:18.710Z	Terebratula	gnfinder
1335007	https://www.marinespecies.org/aphia.php?p=taxdetails&id=1335007	Terebratula lupinus	Philippi, 1845	unaccepted	NA	220	Species	235661	Terebratella dorsata	(Gmelin, 1791)	869072	Animalia	Brachiopoda	Rhynchonellata	Terebratulida	Terebratulidae	Terebratula	WoRMS (2021). Terebratula lupinus Philippi, 1845. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1335007 on 2021-01-19	urn:lsid:marinespecies.org:taxname:1335007	1	NA	NA	NA	NA	like	2019-03-20T06:02:30.917Z	Terebratula	gnfinder
1334962	https://www.marinespecies.org/aphia.php?p=taxdetails&id=1334962	Terebratula malvinae	d'Orbigny, 1847	unaccepted	NA	220	Species	235687	Magellania venosa	(Dixon, 1789)	869072	Animalia	Brachiopoda	Rhynchonellata	Terebratulida	Terebratulidae	Terebratula	WoRMS (2021). Terebratula malvinae d'Orbigny, 1847. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1334962 on 2021-01-19	urn:lsid:marinespecies.org:taxname:1334962	1	NA	NA	NA	NA	like	2019-03-20T06:02:30.917Z	Terebratula	gnfinder
